"customer_id","gender","number_of_orders","gmv"
86904,"Female",4,8550.6353575957
86905,"Female",0,0
86906,"Male",0,0
86907,"Female",3,2725.73092378194
86908,"Female",0,0
86909,"Female",3,13565.9790315076
86910,"Female",4,25.9400877777107
86911,"Female",3,10370.8323734174
86912,"Female",2,5497.54181033218
86913,"Female",0,0
86914,"Female",7,474.772381957915
86915,"Female",0,0
86916,"Male",3,147.299985037759
86917,"Female",1,306.140636929576
86918,"Female",2,367.40118889246
86919,"Female",3,1357.25278119113
86920,"Female",4,621.896626245302
86921,"Female",0,0
86922,"Female",0,0
86923,"Female",0,0
86924,"Female",0,0
86925,"Male",0,0
86926,"Female",0,0
86927,"Male",0,0
86928,"Female",5,1286.45843920748
86929,"Female",3,3386.6087319226
86930,"Female",4,516.965774650094
86931,"Female",0,0
86932,"Female",2,499.923470028409
86933,"Female",0,0
86934,"Female",0,0
86935,"Female",0,0
86936,"Female",5,9743.3896274472
86937,"Female",3,1946.81440657993
86938,"Female",2,865.374248949712
86939,"Male",0,0
86940,"Female",6,844.982732433209
86941,"Female",1,1642.95420967643
86942,"Female",0,0
86943,"Female",0,0
86944,"Male",0,0
86945,"Female",3,329.419906135419
86946,"Male",2,272.71119484206
86947,"Female",3,433.727482910297
86948,"Female",4,1007.02966224379
86949,"Male",0,0
86950,"Female",0,0
86951,"Female",3,6379.82823567086
86952,"Male",0,0
86953,"Female",0,0
86954,"Female",5,12476.8090930295
86955,"Female",0,0
86956,"Female",3,1069.33833973173
86957,"Female",3,20535.0788441395
86958,"Female",2,1119.89084682638
86959,"Female",0,0
86960,"Female",4,400.010817300789
86961,"Male",3,170.42658544367
86962,"Female",0,0
86963,"Female",0,0
86964,"Female",3,1056.56380801398
86965,"Female",1,2273.73692911358
86966,"Male",0,0
86967,"Female",2,35.6670902295337
86968,"Female",1,665.804391091827
86969,"Female",4,505.282476697206
86970,"Female",0,0
86971,"Female",7,2988.28554703349
86972,"Female",0,0
86973,"Female",0,0
86974,"Female",0,0
86975,"Female",3,678.729587141568
86976,"Female",0,0
86977,"Male",4,34.4380427146881
86978,"Female",0,0
86979,"Female",0,0
86980,"Female",4,4262.28051107708
86981,"Female",0,0
86982,"Male",3,416.116741850469
86983,"Male",0,0
86984,"Female",0,0
86985,"Female",0,0
86986,"Female",0,0
86987,"Female",0,0
86988,"Male",1,435.955681593336
86989,"Female",2,1227.80598151219
86990,"Female",7,1458.40619541155
86991,"Female",3,7549.57571622543
86992,"Male",1,53.7059809737595
86993,"Male",0,0
86994,"Female",3,216.644807465319
86995,"Female",0,0
86996,"Female",3,243.442055770212
86997,"Female",2,1239.5306484218
86998,"Male",0,0
86999,"Female",6,2367.53876717474
87000,"Male",4,234.799531516933
87001,"Female",1,3548.94063641647
87002,"Female",0,0
87003,"Female",0,0
87004,"Female",3,923.836247417386
87005,"Female",3,2168.02101093771
87006,"Female",5,165.232780812735
87007,"Female",4,3376.44254651698
87008,"Female",2,395.491597643291
87009,"Female",4,13869.3467013634
87010,"Female",3,547.002912641126
87011,"Female",4,14698.6747465996
87012,"Male",0,0
87013,"Female",2,4423.52173741159
87014,"Female",0,0
87015,"Female",0,0
87016,"Female",0,0
87017,"Male",0,0
87018,"Female",3,7915.2344565606
87019,"Female",5,752.434340970462
87020,"Female",2,1457.58858072777
87021,"Female",2,2287.8413076065
87022,"Male",0,0
87023,"Female",4,1344.29509156008
87024,"Female",2,42.4155488302062
87025,"Female",0,0
87026,"Female",5,447.294266173801
87027,"Female",0,0
87028,"Female",4,10473.8219224537
87029,"Female",2,1792.72860312614
87030,"Female",4,14882.8913175329
87031,"Male",4,142.875425193189
87032,"Female",0,0
87033,"Female",1,2432.21548522215
87034,"Female",0,0
87035,"Female",3,1024.1150116681
87036,"Female",0,0
87037,"Female",0,0
87038,"Male",0,0
87039,"Female",0,0
87040,"Female",5,7879.51488034744
87041,"Female",0,0
87042,"Female",4,1389.36183540805
87043,"Female",0,0
87044,"Female",0,0
87045,"Female",0,0
87046,"Female",6,9790.24016504689
87047,"Female",0,0
87048,"Female",5,107.656291528358
87049,"Female",0,0
87050,"Female",2,86.6197935748239
87051,"Female",3,364.135231009122
87052,"Female",5,2157.47638245637
87053,"Female",0,0
87054,"Female",5,1055.22052481212
87055,"Female",0,0
87056,"Female",3,171.608210535814
87057,"Female",3,3902.27803743005
87058,"Female",2,1820.13968180761
87059,"Male",0,0
87060,"Female",5,437.999145385233
87061,"Female",4,368.407662456827
87062,"Female",6,11088.8716401239
87063,"Female",1,94.0573191668051
87064,"Female",2,1129.34048389952
87065,"Female",3,7667.80593485712
87066,"Male",0,0
87067,"Female",2,4819.19780367841
87068,"Male",0,0
87069,"Female",3,1750.58201924467
87070,"Female",0,0
87071,"Male",3,350.083597796089
87072,"Female",3,19816.5478668119
87073,"Male",4,162.592101313808
87074,"Female",4,2786.77650393928
87075,"Female",0,0
87076,"Male",0,0
87077,"Female",0,0
87078,"Female",4,29.1542114024815
87079,"Female",3,1493.82872355213
87080,"Male",2,249.874100553463
87081,"Female",4,712.710145347945
87082,"Female",2,3020.43913782317
87083,"Female",4,486.740434625125
87084,"Male",0,0
87085,"Female",4,60045.2658722331
87086,"Male",0,0
87087,"Male",0,0
87088,"Female",2,3806.01367262918
87089,"Male",0,0
87090,"Female",0,0
87091,"Female",1,6275.15947876749
87092,"Female",4,370.116845842882
87093,"Female",0,0
87094,"Female",2,386.805204189765
87095,"Male",3,576.216478399827
87096,"Female",2,12011.9129778816
87097,"Female",5,9522.4270566975
87098,"Female",0,0
87099,"Female",3,1896.64780186569
87100,"Female",0,0
87101,"Female",4,1186.08477419076
87102,"Female",0,0
87103,"Female",5,68743.0590844827
87104,"Male",0,0
87105,"Female",2,1808.12975570756
87106,"Male",2,1271.37694454632
87107,"Female",1,1899.55898684076
87108,"Female",0,0
87109,"Female",3,10069.8438400907
87110,"Female",2,190.678833090772
87111,"Female",2,42.0565857723025
87112,"Male",0,0
87113,"Female",0,0
87114,"Male",2,358.942504635125
87115,"Female",0,0
87116,"Female",2,1444.82851647237
87117,"Female",4,1181.052458686
87118,"Female",3,433.384298039339
87119,"Female",3,1173.14706082372
87120,"Male",0,0
87121,"Female",3,4618.01568355898
87122,"Female",3,507.054410510917
87123,"Female",3,276.904085618153
87124,"Female",2,125.437307785216
87125,"Female",0,0
87126,"Female",2,3849.53805416833
87127,"Female",0,0
87128,"Female",4,570.450245427712
87129,"Female",1,2726.41348423313
87130,"Female",3,5806.33394496223
87131,"Female",4,3938.982775696
87132,"Female",6,4374.13599796954
87133,"Female",0,0
87134,"Female",0,0
87135,"Female",0,0
87136,"Female",4,410.731220688187
87137,"Female",0,0
87138,"Female",3,524.202495926821
87139,"Female",3,1108.71948125584
87140,"Female",4,735.315706530557
87141,"Female",0,0
87142,"Female",6,4379.69930334985
87143,"Female",1,933.056803647619
87144,"Female",1,333.689190897328
87145,"Female",3,633.984838038933
87146,"Female",0,0
87147,"Male",0,0
87148,"Female",3,41.4038896157172
87149,"Male",0,0
87150,"Female",3,1614.54857417371
87151,"Male",0,0
87152,"Male",0,0
87153,"Male",0,0
87154,"Male",4,4050.85539928203
87155,"Female",0,0
87156,"Female",0,0
87157,"Female",3,553.052152018506
87158,"Female",5,406.394960716273
87159,"Female",5,7561.41854240428
87160,"Female",3,776.350776107399
87161,"Male",4,56.8750976079037
87162,"Female",2,1066.59670826535
87163,"Female",4,767.52973442676
87164,"Female",4,666.876350894482
87165,"Female",0,0
87166,"Female",0,0
87167,"Female",0,0
87168,"Female",4,3224.84404685669
87169,"Female",1,478.271783129777
87170,"Female",0,0
87171,"Female",0,0
87172,"Female",2,2002.02617422118
87173,"Female",0,0
87174,"Female",1,6336.395526915
87175,"Female",2,926.346008699866
87176,"Female",0,0
87177,"Male",0,0
87178,"Female",0,0
87179,"Female",3,40212.343845082
87180,"Female",3,2673.87008007451
87181,"Female",0,0
87182,"Male",2,87.9558986728008
87183,"Female",0,0
87184,"Female",3,597.46870729123
87185,"Male",0,0
87186,"Female",0,0
87187,"Male",3,148.333062153351
87188,"Female",2,3364.49124933834
87189,"Female",0,0
87190,"Female",5,1211.5971415057
87191,"Female",4,847.156426018696
87192,"Female",2,7955.95303142295
87193,"Female",2,10626.3500703135
87194,"Female",0,0
87195,"Female",5,6747.89047496688
87196,"Female",3,57.9325650745992
87197,"Female",0,0
87198,"Female",2,6980.81198739472
87199,"Female",2,33.032797014994
87200,"Female",0,0
87201,"Female",0,0
87202,"Female",0,0
87203,"Female",0,0
87204,"Male",3,1336.22908938225
87205,"Female",0,0
87206,"Female",0,0
87207,"Female",2,1499.86009467915
87208,"Male",0,0
87209,"Male",3,695.716948554293
87210,"Female",2,3748.92540211213
87211,"Male",0,0
87212,"Female",4,149.747571892482
87213,"Female",1,178.416989530254
87214,"Female",0,0
87215,"Male",0,0
87216,"Male",1,161.194139416031
87217,"Female",0,0
87218,"Female",0,0
87219,"Male",0,0
87220,"Female",0,0
87221,"Female",3,124.416000691411
87222,"Female",1,1896.26261633438
87223,"Female",1,2760.46651194039
87224,"Male",0,0
87225,"Female",4,34596.5408796759
87226,"Male",3,3357.16833615607
87227,"Female",2,4141.32209748539
87228,"Male",3,124.696383971497
87229,"Female",0,0
87230,"Female",6,189.879970097138
87231,"Male",1,1833.7312653587
87232,"Female",1,899.965622204586
87233,"Female",4,1496.11284595216
87234,"Female",5,8103.45675678404
87235,"Male",4,50.6339752088921
87236,"Female",2,52.9744155063564
87237,"Female",0,0
87238,"Female",3,270.746136328161
87239,"Female",5,3855.63060309421
87240,"Male",2,4412.59663756486
87241,"Female",4,18594.6100521539
87242,"Male",0,0
87243,"Female",7,6958.73214072814
87244,"Female",2,729.862732405761
87245,"Female",0,0
87246,"Female",0,0
87247,"Female",0,0
87248,"Female",0,0
87249,"Female",5,2628.24223801725
87250,"Female",3,355.516432433136
87251,"Female",3,4053.03608035615
87252,"Female",3,1759.64097028377
87253,"Female",1,2705.35091031001
87254,"Female",2,1950.11702517766
87255,"Female",3,9752.23792511498
87256,"Female",0,0
87257,"Female",0,0
87258,"Female",0,0
87259,"Male",0,0
87260,"Female",1,2390.95610396887
87261,"Female",0,0
87262,"Female",2,4737.14924461309
87263,"Female",3,1071.63149202406
87264,"Male",3,1856.24807144491
87265,"Female",0,0
87266,"Female",2,123.692610664841
87267,"Female",0,0
87268,"Female",4,12335.7832777461
87269,"Female",4,437.370726238226
87270,"Female",0,0
87271,"Female",0,0
87272,"Female",0,0
87273,"Female",2,442.967623525326
87274,"Female",3,3826.47569145763
87275,"Female",3,3772.32694143331
87276,"Female",2,16988.2735785252
87277,"Female",6,1778.29796289612
87278,"Female",4,1170.48925921233
87279,"Male",0,0
87280,"Male",0,0
87281,"Female",0,0
87282,"Male",0,0
87283,"Female",0,0
87284,"Female",0,0
87285,"Female",2,2213.96457190373
87286,"Female",0,0
87287,"Female",0,0
87288,"Female",1,817.409379632257
87289,"Female",5,62.8869376380792
87290,"Female",0,0
87291,"Female",0,0
87292,"Male",0,0
87293,"Female",2,726.883553683713
87294,"Male",0,0
87295,"Female",0,0
87296,"Female",4,2512.7565990724
87297,"Female",4,151.15598728744
87298,"Female",0,0
87299,"Male",5,78.7210768591575
87300,"Female",0,0
87301,"Male",4,18.8442890187768
87302,"Male",0,0
87303,"Male",1,444.177876679164
87304,"Female",0,0
87305,"Female",2,152.910589983077
87306,"Female",4,108.276733585139
87307,"Female",0,0
87308,"Female",0,0
87309,"Female",0,0
87310,"Male",4,1963.84840240161
87311,"Female",0,0
87312,"Female",0,0
87313,"Female",3,1772.41659852178
87314,"Female",3,654.092552999225
87315,"Female",5,1315.5961465218
87316,"Female",2,4143.84530792
87317,"Female",0,0
87318,"Female",2,1766.5384529876
87319,"Female",2,858.647309506774
87320,"Female",0,0
87321,"Female",5,7815.31287989635
87322,"Female",3,785.860082766417
87323,"Female",0,0
87324,"Female",1,416.670298677513
87325,"Female",4,649.027314493003
87326,"Female",4,557.042408967964
87327,"Female",3,2612.33481675405
87328,"Female",4,6646.91398530901
87329,"Female",2,739.18594526106
87330,"Female",0,0
87331,"Female",2,1811.1001019911
87332,"Female",3,2118.87005177036
87333,"Male",4,207.70994532034
87334,"Female",3,1024.94702424483
87335,"Female",4,9886.34097891705
87336,"Female",0,0
87337,"Female",0,0
87338,"Male",0,0
87339,"Male",0,0
87340,"Female",5,1035.61611941412
87341,"Female",0,0
87342,"Female",2,730.101030251333
87343,"Female",0,0
87344,"Female",0,0
87345,"Female",0,0
87346,"Female",2,457.142092365357
87347,"Female",1,1067.35407105166
87348,"Female",0,0
87349,"Female",0,0
87350,"Female",4,165.768146405264
87351,"Female",3,992.767527779034
87352,"Female",0,0
87353,"Female",0,0
87354,"Female",2,2799.29455743915
87355,"Male",0,0
87356,"Male",0,0
87357,"Female",3,40.6219442948452
87358,"Female",4,2605.1934190956
87359,"Female",2,413.653760263109
87360,"Female",1,9596.50378195349
87361,"Female",3,420.793939867611
87362,"Female",4,1923.7273840495
87363,"Female",0,0
87364,"Female",0,0
87365,"Female",1,317.556098014236
87366,"Female",0,0
87367,"Male",0,0
87368,"Female",4,71.7839499490155
87369,"Female",2,342.336858373687
87370,"Female",2,187.690948700376
87371,"Female",7,10522.9631018805
87372,"Male",0,0
87373,"Female",0,0
87374,"Female",3,847.299434691239
87375,"Female",1,822.558205122868
87376,"Female",3,239.976236297385
87377,"Female",4,120.628785776344
87378,"Female",1,1285.49350748154
87379,"Male",0,0
87380,"Female",1,23.9156820283928
87381,"Female",2,3297.73316110897
87382,"Female",3,70.8007940392306
87383,"Female",3,2535.38798106851
87384,"Male",2,210.425239893386
87385,"Female",2,50529.9976999802
87386,"Female",0,0
87387,"Female",3,2399.95575293597
87388,"Male",4,1092.02685892208
87389,"Male",4,58.9850603458129
87390,"Female",0,0
87391,"Male",3,253.311296863135
87392,"Female",4,112.530839224769
87393,"Female",4,12751.0246747596
87394,"Female",1,740.279455429294
87395,"Female",8,247.636473436479
87396,"Female",0,0
87397,"Female",0,0
87398,"Male",0,0
87399,"Female",4,351.165398185129
87400,"Male",0,0
87401,"Female",1,636.571693706496
87402,"Male",0,0
87403,"Female",3,155.656418728313
87404,"Female",2,2476.78997844546
87405,"Female",0,0
87406,"Female",4,792.393596401732
87407,"Female",2,2364.5924170868
87408,"Female",5,325.230150409895
87409,"Male",0,0
87410,"Female",0,0
87411,"Male",0,0
87412,"Female",0,0
87413,"Male",0,0
87414,"Female",2,6404.09633119963
87415,"Male",0,0
87416,"Male",0,0
87417,"Female",0,0
87418,"Female",4,9021.21738008325
87419,"Female",3,2888.68812814824
87420,"Female",5,884.591118237491
87421,"Female",2,2705.70284267364
87422,"Female",0,0
87423,"Male",3,2.70531030245122
87424,"Female",2,2563.91974104611
87425,"Female",2,4394.28229180207
87426,"Female",5,118.389861850078
87427,"Female",3,660.98715011308
87428,"Male",2,60.78415801199
87429,"Female",4,1246.86816483619
87430,"Female",6,1362.80322837726
87431,"Female",3,2480.58930113945
87432,"Female",0,0
87433,"Male",0,0
87434,"Male",3,36.1044052387059
87435,"Male",0,0
87436,"Female",5,8450.726643337
87437,"Female",2,966.234553120116
87438,"Female",0,0
87439,"Female",3,888.318866245324
87440,"Female",7,98.3830686634481
87441,"Female",3,210.32337976947
87442,"Female",1,1633.54640081333
87443,"Female",2,3983.01928124813
87444,"Male",4,222.342316933133
87445,"Female",0,0
87446,"Female",3,21464.5538964529
87447,"Female",1,24665.7709841072
87448,"Female",0,0
87449,"Female",0,0
87450,"Female",0,0
87451,"Female",0,0
87452,"Female",0,0
87453,"Female",2,277.739410575478
87454,"Female",0,0
87455,"Male",5,190.703693760345
87456,"Male",0,0
87457,"Female",3,3878.80573177122
87458,"Male",0,0
87459,"Male",0,0
87460,"Female",5,770.142694732313
87461,"Female",4,808.557374150936
87462,"Female",0,0
87463,"Female",0,0
87464,"Male",0,0
87465,"Female",0,0
87466,"Female",3,57.0593662515535
87467,"Female",2,259.036874394145
87468,"Female",2,1014.96085405311
87469,"Female",2,2905.38176208443
87470,"Female",0,0
87471,"Male",4,890.883853530926
87472,"Female",2,83.2385351287198
87473,"Female",3,354.400658207268
87474,"Male",4,145.040505448001
87475,"Female",0,0
87476,"Female",0,0
87477,"Female",2,7217.83561583849
87478,"Female",6,1067.52795643188
87479,"Male",0,0
87480,"Female",3,205.561033878521
87481,"Female",3,8504.57144715301
87482,"Female",6,61.3457677496409
87483,"Female",4,33.2051767264231
87484,"Female",3,1653.35565537162
87485,"Female",1,272.696606097421
87486,"Female",3,1405.28576120467
87487,"Male",4,65.1714608098852
87488,"Female",4,349.687806279135
87489,"Female",0,0
87490,"Female",2,5624.67555788771
87491,"Female",2,187.486299804761
87492,"Male",0,0
87493,"Female",0,0
87494,"Female",6,512.940145527434
87495,"Female",0,0
87496,"Female",0,0
87497,"Male",0,0
87498,"Female",3,539.229442244393
87499,"Female",0,0
87500,"Male",0,0
87501,"Female",4,660.01880316148
87502,"Female",0,0
87503,"Female",3,746.80326611448
87504,"Female",2,758.383279377397
87505,"Male",3,1237.28081520642
87506,"Male",1,492.393369834458
87507,"Male",5,449.862436608759
87508,"Female",4,32.8246255404109
